,REF_AREA,TIME_PERIOD,INDICATOR,AGE,SEX,OBS_VALUE
1011,CMR,2014,PT_CHLD_5-17_LBR_ECON,Y5T17,M,38.5
1012,CMR,2014,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,_T,38.9
1013,CMR,2014,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,M,40.1
1014,CMR,2014,PT_CHLD_LBR_THRSLD_ECON,Y10T14,F,40.1
1015,CMR,2014,PT_CHLD_LBR_THRSLD_ECON,Y10T14,_T,43.6
1016,CMR,2014,PT_ADLT_PS_NEC,_T,M,43.7
1017,CMR,2014,PT_ADLT_PS_NEC,_T,_T,44
1018,CMR,2014,PT_ADLT_PS_NEC,_T,F,44.2
1019,CMR,2014,PT_CHLD_LBR_THRSLD_ECON,Y10T14,M,46.7
1020,CMR,2014,PT_CHLD_LBR_THRSLD_HC,Y10T14,M,6.4
1021,CMR,2014,PT_CHLD_LBR_TIME_HC,Y10T14,M,7.5
1022,CMR,2014,PT_ADLS_10-14_LBR_HC,Y10T14,M,8.3
1023,CMR,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,F,84.8
1024,CMR,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,_T,85
1025,CMR,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,M,85.2
1026,COD,2014,PT_F_15-17_SX-V_HLP,Y15T17,_T,0.3
1027,COD,2014,PT_F_15-17_SX-V,Y15T17,_T,13.2
1028,COD,2014,PT_F_18-29_SX-V_AGE-18,Y18T29,_T,13.4
1029,COD,2014,PT_F_GE15_PS-SX-EM_V_PTNR_12MNTH,Y15T49,_T,36.8
1030,COD,2014,PT_F_GE15_SX_V_PTNR_12MNTH,Y15T19,_T,4.5
1031,DOM,2014,PT_ADLS_10-14_LBR_HC,Y10T14,M,1.7
1032,DOM,2014,PT_ADLS_10-14_LBR_HC,Y10T14,F,3.6
1033,EGY,2014,PT_ADLS_10-14_LBR_HC,Y10T14,M,1
1034,EGY,2014,PT_CHLD_LBR_THRSLD_HC,Y10T14,M,1
1035,EGY,2014,PT_CHLD_5-17_LBR_ECON,Y5T17,F,1.4
1036,EGY,2014,PT_F_GE15_PS-SX-EM_V_PTNR_12MNTH,Y15T49,_T,14
1037,EGY,2014,PT_F_15-19_MRD,Y15T19,_T,14.4
1038,EGY,2014,PT_F_20-24_MRD_U18,Y20T24,_T,17.4
1039,EGY,2014,PT_F_20-24_MRD_U15,Y20T24,_T,2
1040,EGY,2014,PT_CHLD_LBR_THRSLD_ECON,Y10T14,F,2.1
1041,EGY,2014,PT_ADLT_PS_NEC,_T,_T,23.1
1042,EGY,2014,PT_F_15-17_SX-V,Y15T17,_T,3
1043,EGY,2014,PT_CHLD_LBR_THRSLD_HC,Y10T14,_T,3.3
1044,EGY,2014,PT_CHLD_LBR_TIME_HC,Y10T14,M,3.4
1045,EGY,2014,PT_CHLD_5-17_LBR_ECON,Y5T17,_T,3.6
1046,EGY,2014,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,F,3.7
1047,EGY,2014,PT_F_15-49_W-BTNG,Y15T49,_T,35.7
1048,EGY,2014,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,_T,4.8
1049,EGY,2014,PT_CHLD_LBR_THRSLD_ECON,Y10T14,_T,5.3
1050,EGY,2014,PT_ADLS_10-14_LBR_HC,Y10T14,F,5.4
1051,EGY,2014,PT_CHLD_5-17_LBR_ECON,Y5T17,M,5.6
1052,EGY,2014,PT_CHLD_LBR_THRSLD_HC,Y10T14,F,5.6
1053,EGY,2014,PT_CHLD_LBR_TIME_HC,Y10T14,_T,5.6
1054,EGY,2014,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,M,5.8
1055,EGY,2014,PT_CHLD_LBR_TIME_HC,Y10T14,F,7.5
1056,EGY,2014,PT_CHLD_LBR_THRSLD_ECON,Y10T14,M,8.4
1057,EGY,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,F,92.6
1058,EGY,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,_T,93
1059,EGY,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,M,93.4
1060,EGY,2014,PT_CHLD_Y0T4_REG,Y0T4,F,99.3
1061,EGY,2014,PT_CHLD_Y0T4_REG,Y0T4,_T,99.4
1062,EGY,2014,PT_CHLD_Y0T4_REG,Y0T4,M,99.5
1063,FSM,2014,PT_F_GE15_PS-SX-EM_V_PTNR_12MNTH,Y15T49,_T,26
1064,GUY,2014,PT_ADLS_10-14_LBR_HC,Y10T14,M,1.9
1065,GUY,2014,PT_F_15-49_W-BTNG,Y15T49,_T,10.2
1066,GUY,2014,PT_F_15-19_MRD,Y15T19,_T,13.3
1067,GUY,2014,PT_M_15-19_MRD,Y15T19,_T,13.4
1068,GUY,2014,PT_ADLT_PS_NEC,_T,M,14.1
1069,GUY,2014,PT_ADLT_PS_NEC,_T,_T,19.8
1070,GUY,2014,PT_ADLS_10-14_LBR_HC,Y10T14,F,2.6
1071,GUY,2014,PT_ADLT_PS_NEC,_T,F,21.2
1072,GUY,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,F,65.1
1073,GUY,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,_T,69.7
1074,GUY,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,M,74.1
1075,GUY,2014,PT_M_20-24_MRD_U18,Y20T24,_T,8.5
1076,KEN,2014,PT_M_15-19_MRD,Y15T19,_T,0.6
1077,KEN,2014,PT_M_18-29_SX-V_AGE-18,Y18T29,_T,1.7
1078,KEN,2014,PT_F_15-19_MRD,Y15T19,_T,12
1079,KEN,2014,PT_F_GE15_SX_V_PTNR_12MNTH,Y15T19,_T,2.3
1080,KEN,2014,PT_M_20-24_MRD_U18,Y20T24,_T,2.5
1081,KEN,2014,PT_F_0-14_FGM,Y0T14,_T,2.8
1082,KEN,2014,PT_M_15-17_SX-V,Y15T17,_T,2.8
1083,KEN,2014,PT_F_15-49_FGM,Y15T49,_T,21
1084,KEN,2014,PT_F_20-24_MRD_U18,Y20T24,_T,22.9
1085,KEN,2014,PT_F_GE15_PS-SX-EM_V_PTNR_12MNTH,Y15T49,_T,25.5
1086,KEN,2014,PT_F_18-29_SX-V_AGE-18,Y18T29,_T,4.4
1087,KEN,2014,PT_F_20-24_MRD_U15,Y20T24,_T,4.4
1088,KEN,2014,PT_F_15-17_SX-V,Y15T17,_T,4.8
1089,KEN,2014,PT_F_15-49_W-BTNG,Y15T49,_T,41.8
1090,KEN,2014,PT_CHLD_Y0T4_REG,Y0T4,F,66.4
1091,KEN,2014,PT_CHLD_Y0T4_REG,Y0T4,_T,66.9
1092,KEN,2014,PT_CHLD_Y0T4_REG,Y0T4,M,67.4
1093,KEN,2014,PT_M_15-49_FGM_ELIM,Y15T49,_T,88.8
1094,KEN,2014,PT_F_15-49_FGM_ELIM,Y15T49,_T,92.5
1095,KHM,2014,PT_F_15-17_SX-V,Y15T17,_T,0
1096,KHM,2014,PT_F_GE15_SX_V_PTNR_12MNTH,Y15T19,_T,0
1097,KHM,2014,PT_F_18-29_SX-V_AGE-18,Y18T29,_T,1.7
1098,KHM,2014,PT_F_20-24_MRD_U15,Y20T24,_T,1.9
1099,KHM,2014,PT_F_GE15_PS-SX-EM_V_PTNR_12MNTH,Y15T49,_T,10.9
1100,KHM,2014,PT_F_15-19_MRD,Y15T19,_T,15.6
1101,KHM,2014,PT_F_20-24_MRD_U18,Y20T24,_T,18.5
1102,KHM,2014,PT_M_15-19_MRD,Y15T19,_T,3
1103,KHM,2014,PT_M_20-24_MRD_U18,Y20T24,_T,3.6
1104,KHM,2014,PT_F_15-49_W-BTNG,Y15T49,_T,50.4
1105,KHM,2014,PT_CHLD_Y0T4_REG,Y0T4,F,72.9
1106,KHM,2014,PT_CHLD_Y0T4_REG,Y0T4,_T,73.3
1107,KHM,2014,PT_CHLD_Y0T4_REG,Y0T4,M,73.7
1108,LAO,2014,PT_F_GE15_PS-SX-EM_V_PTNR_12MNTH,Y15T49,_T,6.4
1109,MDV,2014,PT_ST_13-15_BUL_30-DYS,Y13T15,F,29.5
1110,MDV,2014,PT_ST_13-15_BUL_30-DYS,Y13T15,_T,30.1
1111,MDV,2014,PT_ST_13-15_BUL_30-DYS,Y13T15,M,30.4
1112,MHL,2014,PT_F_GE15_PS-SX-EM_V_PTNR_12MNTH,Y15T49,_T,20.1
1113,MWI,2014,PT_ADLS_10-14_LBR_HC,Y10T14,F,11.3
1114,MWI,2014,PT_ADLS_10-14_LBR_HC,Y10T14,M,5.3
1115,MWI,2014,PT_CHLD_Y0T4_REG,Y0T4,F,5.4
1116,MWI,2014,PT_CHLD_Y0T4_REG,Y0T4,_T,5.6
1117,MWI,2014,PT_CHLD_Y0T4_REG,Y0T4,M,5.8
1118,MWI,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,F,71.7
1119,MWI,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,_T,72.4
1120,MWI,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,M,73.2
1121,NPL,2014,PT_CHLD_LBR_TIME_HC,Y10T14,F,11.8
1122,NPL,2014,PT_CHLD_LBR_THRSLD_HC,Y10T14,_T,12.4
1123,NPL,2014,PT_CHLD_LBR_THRSLD_HC,Y10T14,F,17.2
1124,NPL,2014,PT_ADLS_10-14_LBR_HC,Y10T14,F,17.4
1125,NPL,2014,PT_CHLD_5-17_LBR_ECON,Y5T17,_T,19
1126,NPL,2014,PT_CHLD_5-17_LBR_ECON,Y5T17,M,19.2
1127,NPL,2014,PT_CHLD_5-17_LBR_ECON,Y5T17,F,19.3
1128,NPL,2014,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,M,20.3
1129,NPL,2014,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,_T,21.7
1130,NPL,2014,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,F,23.1
1131,NPL,2014,PT_CHLD_LBR_THRSLD_ECON,Y10T14,M,23.9
1132,NPL,2014,PT_CHLD_LBR_THRSLD_ECON,Y10T14,_T,24.7
1133,NPL,2014,PT_CHLD_LBR_THRSLD_ECON,Y10T14,F,25.4
1134,NPL,2014,PT_ADLS_10-14_LBR_HC,Y10T14,M,7.4
1135,NPL,2014,PT_CHLD_LBR_THRSLD_HC,Y10T14,M,7.4
1136,NPL,2014,PT_CHLD_LBR_TIME_HC,Y10T14,M,7.6
1137,NPL,2014,PT_CHLD_LBR_TIME_ECON,Y10T14,M,8.7
1138,NPL,2014,PT_CHLD_LBR_TIME_ECON,Y10T14,_T,9.2
1139,NPL,2014,PT_CHLD_LBR_TIME_ECON,Y10T14,F,9.7
1140,NPL,2014,PT_CHLD_LBR_TIME_HC,Y10T14,_T,9.8
1141,OMN,2014,PT_F_20-24_MRD_U15,Y20T24,_T,1.2
1142,OMN,2014,PT_F_15-19_MRD,Y15T19,_T,3.3
1143,OMN,2014,PT_F_20-24_MRD_U18,Y20T24,_T,4
1144,OMN,2014,PT_F_15-49_W-BTNG,Y15T49,_T,7.9
1145,RWA,2014,PT_ADLS_10-14_LBR_HC,Y10T14,M,21.8
1146,RWA,2014,PT_ADLS_10-14_LBR_HC,Y10T14,F,30.9
1147,SDN,2014,PT_F_20-24_MRD_U15,Y20T24,_T,11.9
1148,SDN,2014,PT_CHLD_5-17_LBR_ECON,Y5T17,F,15.2
1149,SDN,2014,PT_CHLD_5-17_LBR_ECON,Y5T17,_T,15.3
1150,SDN,2014,PT_CHLD_LBR_THRSLD_ECON,Y10T14,F,15.6
1151,SDN,2014,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,F,16.3
1152,SDN,2014,PT_CHLD_LBR_THRSLD_ECON,Y10T14,_T,17.9
1153,SDN,2014,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,_T,18.1
1154,SDN,2014,PT_CHLD_5-17_LBR_ECON,Y5T17,M,19.3
1155,SDN,2014,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,M,19.9
1156,SDN,2014,PT_CHLD_LBR_THRSLD_ECON,Y10T14,M,20.4
1157,SDN,2014,PT_F_15-19_MRD,Y15T19,_T,21.2
1158,SDN,2014,PT_ADLT_PS_NEC,_T,F,28.9
1159,SDN,2014,PT_ADLT_PS_NEC,_T,_T,29.7
1160,SDN,2014,PT_CHLD_LBR_THRSLD_HC,Y10T14,M,3.8
1161,SDN,2014,PT_F_0-14_FGM,Y0T14,_T,30.1
1162,SDN,2014,PT_ADLT_PS_NEC,_T,M,33.1
1163,SDN,2014,PT_F_15-49_W-BTNG,Y15T49,_T,34
1164,SDN,2014,PT_F_20-24_MRD_U18,Y20T24,_T,34.2
1165,SDN,2014,PT_ADLS_10-14_LBR_HC,Y10T14,M,4.4
1166,SDN,2014,PT_CHLD_LBR_THRSLD_HC,Y10T14,_T,5.2
1167,SDN,2014,PT_CHLD_LBR_TIME_HC,Y10T14,M,5.5
1168,SDN,2014,PT_F_15-49_FGM_ELIM,Y15T49,_T,52.8
1169,SDN,2014,PT_CHLD_LBR_TIME_HC,Y10T14,_T,6.5
1170,SDN,2014,PT_CHLD_LBR_THRSLD_HC,Y10T14,F,6.6
1171,SDN,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,F,63.4
1172,SDN,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,_T,63.9
1173,SDN,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,M,64.5
1174,SDN,2014,PT_CHLD_Y0T4_REG,Y0T4,F,65.8
1175,SDN,2014,PT_CHLD_Y0T4_REG,Y0T4,_T,67.3
1176,SDN,2014,PT_CHLD_Y0T4_REG,Y0T4,M,68.8
1177,SDN,2014,PT_CHLD_LBR_TIME_HC,Y10T14,F,7.4
1178,SDN,2014,PT_ADLS_10-14_LBR_HC,Y10T14,F,7.5
1179,SDN,2014,PT_F_15-49_FGM,Y15T49,_T,86.6
1180,SLV,2014,PT_CHLD_LBR_THRSLD_HC,Y10T14,M,1.4
1181,SLV,2014,PT_CHLD_LBR_THRSLD_ECON,Y10T14,_T,12
1182,SLV,2014,PT_F_15-19_MRD,Y15T19,_T,16.3
1183,SLV,2014,PT_CHLD_LBR_THRSLD_ECON,Y10T14,M,16.7
1184,SLV,2014,PT_ADLT_PS_NEC,_T,M,18
1185,SLV,2014,PT_ADLT_PS_NEC,_T,_T,18.9
1186,SLV,2014,PT_ADLT_PS_NEC,_T,F,19.2
1187,SLV,2014,PT_F_20-24_MRD_U18,Y20T24,_T,25.5
1188,SLV,2014,PT_CHLD_LBR_THRSLD_HC,Y10T14,_T,3
1189,SLV,2014,PT_CHLD_LBR_TIME_HC,Y10T14,M,4.1
1190,SLV,2014,PT_CHLD_LBR_THRSLD_HC,Y10T14,F,4.5
1191,SLV,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,F,49.5
1192,SLV,2014,PT_CHLD_LBR_TIME_HC,Y10T14,_T,5.3
1193,SLV,2014,PT_F_20-24_MRD_U15,Y20T24,_T,5.8
1194,SLV,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,_T,52
1195,SLV,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,M,54.6
1196,SLV,2014,PT_CHLD_LBR_TIME_HC,Y10T14,F,6.2
1197,SLV,2014,PT_F_GE15_PS-SX-EM_V_PTNR_12MNTH,Y15T49,_T,6.7
1198,SLV,2014,PT_CHLD_LBR_THRSLD_ECON,Y10T14,F,7.6
1199,SLV,2014,PT_F_15-49_W-BTNG,Y15T49,_T,7.7
1200,SWZ,2014,PT_F_20-24_MRD_U15,Y20T24,_T,0.8
1201,SWZ,2014,PT_M_20-24_MRD_U18,Y20T24,_T,1
1202,SWZ,2014,PT_F_15-49_W-BTNG,Y15T49,_T,19.9
1203,SWZ,2014,PT_F_15-19_MRD,Y15T19,_T,4
1204,SWZ,2014,PT_F_20-24_MRD_U18,Y20T24,_T,5.3
1205,SWZ,2014,PT_CHLD_Y0T4_REG,Y0T4,F,50.2
1206,SWZ,2014,PT_CHLD_Y0T4_REG,Y0T4,M,50.9
1207,SWZ,2014,PT_CHLD_Y0T4_REG,Y0T4,_T,53.5
1208,SWZ,2014,PT_ADLT_PS_NEC,_T,M,63.6
1209,SWZ,2014,PT_ADLT_PS_NEC,_T,_T,66.2
1210,SWZ,2014,PT_ADLT_PS_NEC,_T,F,66.7
1211,SWZ,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,F,87.5
1212,SWZ,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,_T,88.3
1213,SWZ,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,M,89.2
1214,TGO,2014,PT_F_GE15_SX_V_PTNR_12MNTH,Y15T19,_T,0.7
1215,TGO,2014,PT_F_GE15_PS-SX-EM_V_PTNR_12MNTH,Y15T49,_T,12.7
1216,TGO,2014,PT_F_18-29_SX-V_AGE-18,Y18T29,_T,3.8
1217,TGO,2014,PT_F_15-17_SX-V,Y15T17,_T,4.9
1218,TGO,2014,PT_M_15-49_FGM_ELIM,Y15T49,_T,95.6
1219,TKL,2014,PT_ST_13-15_BUL_30-DYS,Y13T15,M,38.6
1220,TKL,2014,PT_ST_13-15_BUL_30-DYS,Y13T15,F,38.9
1221,TKL,2014,PT_ST_13-15_BUL_30-DYS,Y13T15,_T,40.5
1222,TUR,2014,PT_F_GE15_PS-SX-EM_V_PTNR_12MNTH,Y15T49,_T,11
1223,TZA,2014,PT_CHLD_5-17_LBR_ECON,Y5T17,F,21.3
1224,TZA,2014,PT_CHLD_5-17_LBR_ECON,Y5T17,_T,22.8
1225,TZA,2014,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,F,23.9
1226,TZA,2014,PT_CHLD_5-17_LBR_ECON,Y5T17,M,24.2
1227,TZA,2014,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,_T,24.8
1228,TZA,2014,PT_ST_13-15_BUL_30-DYS,Y13T15,M,25
1229,TZA,2014,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,M,25.6
1230,TZA,2014,PT_ST_13-15_BUL_30-DYS,Y13T15,_T,26.9
1231,TZA,2014,PT_ST_13-15_BUL_30-DYS,Y13T15,F,28.1
1232,TZA,2014,PT_ADLS_10-14_LBR_HC,Y10T14,M,4
1233,TZA,2014,PT_ADLS_10-14_LBR_HC,Y10T14,F,7.3
1234,VNM,2014,PT_F_20-24_MRD_U15,Y20T24,_T,0.9
1235,VNM,2014,PT_F_20-24_MRD_U18,Y20T24,_T,10.6
1236,VNM,2014,PT_ADLT_PS_NEC,_T,M,11.5
1237,VNM,2014,PT_ADLT_PS_NEC,_T,_T,14.6
1238,VNM,2014,PT_CHLD_LBR_THRSLD_ECON,Y10T14,M,15.5
1239,VNM,2014,PT_ADLT_PS_NEC,_T,F,15.7
1240,VNM,2014,PT_CHLD_LBR_THRSLD_ECON,Y10T14,_T,16.8
1241,VNM,2014,PT_CHLD_LBR_THRSLD_ECON,Y10T14,F,18.1
1242,VNM,2014,PT_ADLS_10-14_LBR_HC,Y10T14,M,2.4
1243,VNM,2014,PT_CHLD_LBR_THRSLD_HC,Y10T14,M,2.4
1244,VNM,2014,PT_F_15-49_W-BTNG,Y15T49,_T,28.2
1245,VNM,2014,PT_CHLD_LBR_THRSLD_HC,Y10T14,_T,3.3
1246,VNM,2014,PT_CHLD_LBR_THRSLD_HC,Y10T14,F,4.2
1247,VNM,2014,PT_ADLS_10-14_LBR_HC,Y10T14,F,4.3
1248,VNM,2014,PT_CHLD_LBR_TIME_HC,Y10T14,M,5.1
1249,VNM,2014,PT_CHLD_LBR_TIME_HC,Y10T14,_T,6.1
1250,VNM,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,F,65
1251,VNM,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,_T,68.4
1252,VNM,2014,PT_CHLD_LBR_TIME_HC,Y10T14,F,7
1253,VNM,2014,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,M,71.6
1254,VNM,2014,PT_CHLD_Y0T4_REG,Y0T4,M,95.9
1255,VNM,2014,PT_CHLD_Y0T4_REG,Y0T4,_T,96.1
1256,VNM,2014,PT_CHLD_Y0T4_REG,Y0T4,F,96.3
1257,YEM,2014,PT_ST_13-15_BUL_30-DYS,Y13T15,F,33.4
1258,YEM,2014,PT_ST_13-15_BUL_30-DYS,Y13T15,_T,41.5
1259,YEM,2014,PT_ST_13-15_BUL_30-DYS,Y13T15,M,47.3
1260,ZMB,2014,PT_F_15-17_SX-V_HLP,Y15T17,_T,2
1261,ZMB,2014,PT_F_15-17_SX-V,Y15T17,_T,6.4
1262,AFG,2015,PT_F_18-29_SX-V_AGE-18,Y18T29,_T,1.1
1263,AFG,2015,PT_M_15-19_MRD,Y15T19,_T,3.1
1264,AFG,2015,PT_CHLD_Y0T4_REG,Y0T4,F,41.9
1265,AFG,2015,PT_CHLD_Y0T4_REG,Y0T4,_T,42.3
1266,AFG,2015,PT_CHLD_Y0T4_REG,Y0T4,M,42.7
1267,AFG,2015,PT_F_GE15_PS-SX-EM_V_PTNR_12MNTH,Y15T49,_T,46.1
1268,AFG,2015,PT_F_15-17_SX-V,Y15T17,_T,5.8
1269,AFG,2015,PT_M_20-24_MRD_U18,Y20T24,_T,7.3
1270,AFG,2015,PT_F_15-49_W-BTNG,Y15T49,_T,80.2
1271,ARM,2015,PT_ADLS_10-14_LBR_HC,Y10T14,M,0.3
1272,ARM,2015,PT_ADLS_10-14_LBR_HC,Y10T14,F,0.7
1273,ARM,2015,PT_CHLD_5-17_LBR_ECON,Y5T17,F,2.7
1274,ARM,2015,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,F,3
1275,ARM,2015,PT_CHLD_5-17_LBR_ECON,Y5T17,_T,3.9
1276,ARM,2015,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,_T,4.1
1277,ARM,2015,PT_CHLD_5-17_LBR_ECON,Y5T17,M,4.9
1278,ARM,2015,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,M,5
1279,AUS,2015,PT_ST_13-15_BUL_30-DYS,Y13T15,_T,34
1280,BGD,2015,PT_F_GE15_PS-SX-EM_V_PTNR_12MNTH,Y15T49,_T,28.8
1281,BGD,2015,PT_F_18-29_SX-V_AGE-18,Y18T29,_T,3.5
1282,BLZ,2015,PT_M_15-19_MRD,Y15T19,_T,10.7
1283,BLZ,2015,PT_F_15-19_MRD,Y15T19,_T,20.8
1284,BLZ,2015,PT_ADLT_PS_NEC,_T,M,24.5
1285,BLZ,2015,PT_ADLT_PS_NEC,_T,_T,25.7
1286,BLZ,2015,PT_ADLT_PS_NEC,_T,F,26
1287,BLZ,2015,PT_F_15-49_W-BTNG,Y15T49,_T,5.2
1288,BLZ,2015,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,F,63.2
1289,BLZ,2015,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,_T,65.1
1290,BLZ,2015,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,M,66.9
1291,BLZ,2015,PT_CHLD_Y0T4_REG,Y0T4,M,95.3
1292,BLZ,2015,PT_CHLD_Y0T4_REG,Y0T4,_T,95.7
1293,BLZ,2015,PT_CHLD_Y0T4_REG,Y0T4,F,96.1
1294,BRA,2015,PT_F_15-19_MRD,Y15T19,_T,12.6
1295,BRA,2015,PT_CHLD_5-17_LBR_ECON,Y5T17,F,2
1296,BRA,2015,PT_CHLD_5-17_LBR_ECON,Y5T17,_T,3.4
1297,BRA,2015,PT_M_15-19_MRD,Y15T19,_T,3.8
1298,BRA,2015,PT_CHLD_5-17_LBR_ECON,Y5T17,M,4.6
1299,BRA,2015,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,F,5.3
1300,BRA,2015,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,M,5.4
1301,BRA,2015,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,_T,5.4
1302,BRA,2015,PT_CHLD_Y0T4_REG,Y0T4,_T,96.4
1303,CHN,2015,PT_M_15-19_MRD,Y15T19,_T,0.9
1304,CHN,2015,PT_F_15-19_MRD,Y15T19,_T,2.4
1305,COG,2015,PT_M_15-19_MRD,Y15T19,_T,1.5
1306,COG,2015,PT_CHLD_LBR_THRSLD_ECON,Y10T14,M,10.2
1307,COG,2015,PT_CHLD_5-17_LBR_ECON,Y5T17,_T,10.8
1308,COG,2015,PT_CHLD_LBR_THRSLD_ECON,Y10T14,_T,11
1309,COG,2015,PT_CHLD_LBR_THRSLD_ECON,Y10T14,F,11.6
1310,COG,2015,PT_CHLD_5-17_LBR_ECON,Y5T17,F,11.7
1311,COG,2015,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,M,13.4
1312,COG,2015,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,_T,14.1
1313,COG,2015,PT_CHLD_5-17_LBR_ECON-HC,Y5T17,F,14.8
1314,COG,2015,PT_ADLT_PS_NEC,_T,M,15
1315,COG,2015,PT_F_15-19_MRD,Y15T19,_T,16.1
1316,COG,2015,PT_ADLT_PS_NEC,_T,_T,17
1317,COG,2015,PT_ADLT_PS_NEC,_T,F,18.1
1318,COG,2015,PT_F_20-24_MRD_U18,Y20T24,_T,27.3
1319,COG,2015,PT_CHLD_LBR_TIME_ECON,Y10T14,F,4.8
1320,COG,2015,PT_CHLD_LBR_TIME_ECON,Y10T14,_T,5.4
1321,COG,2015,PT_F_15-49_W-BTNG,Y15T49,_T,54.2
1322,COG,2015,PT_CHLD_LBR_TIME_ECON,Y10T14,M,6.2
1323,COG,2015,PT_F_20-24_MRD_U15,Y20T24,_T,6.9
1324,COG,2015,PT_CHLD_LBR_TIME_HC,Y10T14,F,7.4
1325,COG,2015,PT_CHLD_LBR_TIME_HC,Y10T14,_T,7.5
1326,COG,2015,PT_CHLD_LBR_TIME_HC,Y10T14,M,7.6
1327,COG,2015,PT_CHLD_LBR_THRSLD_HC,Y10T14,F,7.9
1328,COG,2015,PT_ADLS_10-14_LBR_HC,Y10T14,M,8.1
1329,COG,2015,PT_CHLD_LBR_THRSLD_HC,Y10T14,_T,8.3
1330,COG,2015,PT_ADLS_10-14_LBR_HC,Y10T14,F,8.5
1331,COG,2015,PT_CHLD_LBR_THRSLD_HC,Y10T14,M,8.7
1332,COG,2015,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,F,81.7
1333,COG,2015,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,_T,82.5
1334,COG,2015,PT_CHLD_1-14_PS-PSY-V_CGVR,Y1T14,M,83.3
1335,COG,2015,PT_CHLD_5-17_LBR_ECON,Y5T17,M,9.9
1336,COG,2015,PT_CHLD_Y0T4_REG,Y0T4,F,95.9
1337,COG,2015,PT_CHLD_Y0T4_REG,Y0T4,_T,95.9
1338,COG,2015,PT_CHLD_Y0T4_REG,Y0T4,M,96
1339,COK,2015,PT_ST_13-15_BUL_30-DYS,Y13T15,M,29.4
1340,COK,2015,PT_ST_13-15_BUL_30-DYS,Y13T15,_T,30.9
1341,COK,2015,PT_ST_13-15_BUL_30-DYS,Y13T15,F,31.8
1342,COL,2015,PT_M_18-29_SX-V_AGE-18,Y18T29,_T,0.3
1343,COL,2015,PT_F_GE15_SX_V_PTNR_12MNTH,Y15T19,_T,1.4
1344,COL,2015,PT_M_15-17_SX-V,Y15T17,_T,11.4
1345,COL,2015,PT_F_15-19_MRD,Y15T19,_T,13.3
1346,COL,2015,PT_F_18-29_SX-V_AGE-18,Y18T29,_T,2.2
