,REF_AREA,TIME_PERIOD,INDICATOR,OBS_VALUE
1531,TON,2019,PT_CHLD_5-17_LBR_ECON-HC,26.1
1532,TON,2019,PT_CHLD_LBR_TIME_ECON,3.4
1533,TON,2019,PT_F_15-19_MRD,3.4
1534,TON,2019,PT_ADLT_PS_NEC,36.6
1535,TON,2019,PT_F_15-49_W-BTNG,38.1
1536,TON,2019,PT_CHLD_LBR_TIME_HC,5.2
1537,TON,2019,PT_CHLD_1-14_PS-PSY-V_CGVR,86.6
1538,TON,2019,PT_CHLD_Y0T4_REG,97.7
1539,TUR,2019,PT_CHLD_5-17_LBR_ECON,1.9
1540,TUR,2019,PT_CHLD_5-17_LBR_ECON-HC,3.8
1541,VNM,2019,PT_F_GE15_SX_V_PTNR_12MNTH,5.4
1542,ZWE,2019,PT_F_GE15_SX_V_PTNR_12MNTH,0.6
1543,ZWE,2019,PT_M_15-19_MRD,0.7
1544,ZWE,2019,PT_M_20-24_MRD_U18,1.9
1545,ZWE,2019,PT_F_GE15_PS-SX-EM_V_PTNR_12MNTH,18.7
1546,ZWE,2019,PT_F_18-29_SX-V_AGE-18,2.4
1547,ZWE,2019,PT_F_15-19_MRD,21.2
1548,ZWE,2019,PT_CHLD_5-17_LBR_ECON,25.6
1549,ZWE,2019,PT_CHLD_5-17_LBR_ECON-HC,27.9
1550,ZWE,2019,PT_F_15-17_SX-V,3.2
1551,ZWE,2019,PT_CHLD_LBR_THRSLD_ECON,32.8
1552,ZWE,2019,PT_F_20-24_MRD_U18,33.7
1553,ZWE,2019,PT_ADLT_PS_NEC,43.7
1554,ZWE,2019,PT_CHLD_Y0T4_REG,48.7
1555,ZWE,2019,PT_F_20-24_MRD_U15,5.4
1556,ZWE,2019,PT_CHLD_1-14_PS-PSY-V_CGVR,64.1
1557,ZWE,2019,PT_CHLD_LBR_THRSLD_HC,7.2
1558,ZWE,2019,PT_CHLD_LBR_TIME_HC,7.6
1559,AFG,2020,PT_CHLD_5-17_LBR_ECON-HC,13
1560,AFG,2020,PT_CHLD_5-17_LBR_ECON,9
1561,ARG,2020,PT_F_20-24_MRD_U18,15.5
1562,ARG,2020,PT_F_20-24_MRD_U15,2.4
1563,ARG,2020,PT_ADLT_PS_NEC,2.6
1564,ARG,2020,PT_F_15-49_W-BTNG,3.1
1565,ARG,2020,PT_CHLD_1-14_PS-PSY-V_CGVR,59.4
1566,ARG,2020,PT_F_15-19_MRD,7.7
1567,ARG,2020,PT_CHLD_Y0T4_REG,99.7
1568,CHL,2020,PT_F_15-17_SX-V,7.8
1569,COL,2020,PT_CHLD_5-17_LBR_ECON,4.7
1570,COL,2020,PT_CHLD_5-17_LBR_ECON-HC,7
1571,DEU,2020,PT_CHLD_Y0T4_REG,100
1572,GBR,2020,PT_F_20-24_MRD_U18,0
1573,GMB,2020,PT_M_15-19_MRD,0.2
1574,GMB,2020,PT_M_20-24_MRD_U18,0.2
1575,GMB,2020,PT_F_GE15_SX_V_PTNR_12MNTH,1.1
1576,GMB,2020,PT_F_GE15_PS-SX-EM_V_PTNR_12MNTH,10.4
1577,GMB,2020,PT_F_15-19_MRD,18.9
1578,GMB,2020,PT_F_20-24_MRD_U18,23.1
1579,GMB,2020,PT_F_18-29_SX-V_AGE-18,4.9
1580,GMB,2020,PT_M_15-49_FGM_ELIM,42.2
1581,GMB,2020,PT_F_0-14_FGM,45.9
1582,GMB,2020,PT_F_15-49_FGM_ELIM,46
1583,GMB,2020,PT_F_20-24_MRD_U15,5.6
1584,GMB,2020,PT_F_15-17_SX-V,5.8
1585,GMB,2020,PT_F_15-49_W-BTNG,51.4
1586,GMB,2020,PT_CHLD_Y0T4_REG,59
1587,GMB,2020,PT_F_15-49_FGM,72.6
1588,GUY,2020,PT_CHLD_LBR_THRSLD_HC,3
1589,GUY,2020,PT_CHLD_LBR_TIME_HC,3.5
1590,GUY,2020,PT_CHLD_LBR_TIME_ECON,3.8
1591,GUY,2020,PT_F_20-24_MRD_U18,32.3
1592,GUY,2020,PT_CHLD_5-17_LBR_ECON,4.9
1593,GUY,2020,PT_CHLD_LBR_THRSLD_ECON,5.5
1594,GUY,2020,PT_F_20-24_MRD_U15,6.3
1595,GUY,2020,PT_CHLD_5-17_LBR_ECON-HC,6.4
1596,GUY,2020,PT_CHLD_Y0T4_REG,98.1
1597,LBR,2020,PT_F_GE15_SX_V_PTNR_12MNTH,0.7
1598,LBR,2020,PT_M_15-19_MRD,1.4
1599,LBR,2020,PT_F_15-19_MRD,12.3
1600,LBR,2020,PT_CHLD_LBR_TIME_HC,12.9
1601,LBR,2020,PT_CHLD_LBR_THRSLD_HC,19.2
1602,LBR,2020,PT_CHLD_5-17_LBR_ECON,21.1
1603,LBR,2020,PT_CHLD_LBR_THRSLD_ECON,23.2
1604,LBR,2020,PT_F_20-24_MRD_U18,24.9
1605,LBR,2020,PT_CHLD_5-17_LBR_ECON-HC,31.7
1606,LBR,2020,PT_F_15-49_FGM,31.8
1607,LBR,2020,PT_F_GE15_PS-SX-EM_V_PTNR_12MNTH,34.8
1608,LBR,2020,PT_F_15-49_W-BTNG,37
1609,LBR,2020,PT_F_15-17_SX-V,4.1
1610,LBR,2020,PT_F_20-24_MRD_U15,5.8
1611,LBR,2020,PT_F_18-29_SX-V_AGE-18,5.9
1612,LBR,2020,PT_F_15-49_FGM_ELIM,63.8
1613,LBR,2020,PT_ADLT_PS_NEC,64.3
1614,LBR,2020,PT_CHLD_Y0T4_REG,66.3
1615,LBR,2020,PT_M_20-24_MRD_U18,8.4
1616,LBR,2020,PT_CHLD_1-14_PS-PSY-V_CGVR,85.2
1617,LBR,2020,PT_CHLD_LBR_TIME_ECON,9.3
1618,LTU,2020,PT_F_20-24_MRD_U15,0
1619,LTU,2020,PT_F_20-24_MRD_U18,0.4
1620,MEX,2020,PT_F_15-19_MRD,12.4
1621,MEX,2020,PT_M_15-19_MRD,5.1
1622,MEX,2020,PT_CHLD_Y0T4_REG,97
1623,MWI,2020,PT_CHLD_5-17_LBR_ECON,10
1624,MWI,2020,PT_CHLD_LBR_THRSLD_ECON,12.9
1625,MWI,2020,PT_CHLD_5-17_LBR_ECON-HC,14
1626,MWI,2020,PT_ADLT_PS_NEC,15.5
1627,MWI,2020,PT_F_15-49_W-BTNG,18.9
1628,MWI,2020,PT_M_15-19_MRD,2.4
1629,MWI,2020,PT_F_15-19_MRD,20.9
1630,MWI,2020,PT_CHLD_LBR_TIME_ECON,4.2
1631,MWI,2020,PT_CHLD_LBR_TIME_HC,8.3
1632,MWI,2020,PT_CHLD_LBR_THRSLD_HC,8.6
1633,NOR,2020,PT_F_20-24_MRD_U18,0
1634,PER,2020,PT_CHLD_5-17_LBR_ECON,12.2
1635,PER,2020,PT_F_20-24_MRD_U18,14.1
1636,PER,2020,PT_F_20-24_MRD_U15,2
1637,PER,2020,PT_CHLD_Y0T4_REG,96.4
1638,PHL,2020,PT_CHLD_5-17_LBR_ECON,1
1639,PSE,2020,PT_F_20-24_MRD_U15,0.7
1640,PSE,2020,PT_CHLD_LBR_THRSLD_HC,1.5
1641,PSE,2020,PT_F_20-24_MRD_U18,13.4
1642,PSE,2020,PT_F_15-49_W-BTNG,15.7
1643,PSE,2020,PT_ADLT_PS_NEC,20
1644,PSE,2020,PT_CHLD_LBR_TIME_HC,4.5
1645,PSE,2020,PT_CHLD_5-17_LBR_ECON,6.3
1646,PSE,2020,PT_CHLD_5-17_LBR_ECON-HC,7.3
1647,PSE,2020,PT_F_15-19_MRD,7.9
1648,PSE,2020,PT_CHLD_LBR_THRSLD_ECON,8.6
1649,PSE,2020,PT_CHLD_1-14_PS-PSY-V_CGVR,90.1
1650,PSE,2020,PT_CHLD_Y0T4_REG,99.2
1651,RWA,2020,PT_M_15-19_MRD,0.2
1652,RWA,2020,PT_F_20-24_MRD_U15,0.3
1653,RWA,2020,PT_M_20-24_MRD_U18,0.4
1654,RWA,2020,PT_F_18-29_SX-V_AGE-18,11.6
1655,RWA,2020,PT_M_18-29_SX-V_AGE-18,2.8
1656,RWA,2020,PT_F_15-49_W-BTNG,49.6
1657,RWA,2020,PT_F_GE15_SX_V_PTNR_12MNTH,5.1
1658,RWA,2020,PT_F_20-24_MRD_U18,5.5
1659,RWA,2020,PT_F_15-19_MRD,7.6
1660,RWA,2020,PT_CHLD_Y0T4_REG,85.6
1661,SGP,2020,PT_CHLD_Y0T4_REG,99.9
1662,SLV,2020,PT_CHLD_5-17_LBR_ECON,3.6
1663,SOM,2020,PT_F_20-24_MRD_U15,16.7
1664,SOM,2020,PT_F_15-19_MRD,18
1665,SOM,2020,PT_F_15-49_FGM_ELIM,18.9
1666,SOM,2020,PT_F_0-14_FGM,26
1667,SOM,2020,PT_F_20-24_MRD_U18,35.4
1668,SOM,2020,PT_CHLD_Y0T4_REG,5.9
1669,SOM,2020,PT_M_20-24_MRD_U18,7.1
1670,SOM,2020,PT_F_15-49_FGM,99.2
1671,SVK,2020,PT_CHLD_Y0T4_REG,100
1672,TCA,2020,PT_F_20-24_MRD_U15,0
1673,TCA,2020,PT_F_18-29_SX-V_AGE-18,1
1674,TCA,2020,PT_F_15-19_MRD,12.1
1675,TCA,2020,PT_M_15-19_MRD,12.8
1676,TCA,2020,PT_F_20-24_MRD_U18,23.3
1677,TCA,2020,PT_CHLD_LBR_THRSLD_HC,3.9
1678,TCA,2020,PT_ADLT_PS_NEC,38.9
1679,TCA,2020,PT_CHLD_5-17_LBR_ECON,4.1
1680,TCA,2020,PT_CHLD_LBR_TIME_ECON,4.5
1681,TCA,2020,PT_CHLD_LBR_TIME_HC,4.6
1682,TCA,2020,PT_F_15-17_SX-V,4.7
1683,TCA,2020,PT_M_20-24_MRD_U18,5.1
1684,TCA,2020,PT_CHLD_5-17_LBR_ECON-HC,6.1
1685,TCA,2020,PT_CHLD_LBR_THRSLD_ECON,6.5
1686,TCA,2020,PT_F_15-49_W-BTNG,7.6
1687,TCA,2020,PT_CHLD_1-14_PS-PSY-V_CGVR,79.1
1688,TCA,2020,PT_CHLD_Y0T4_REG,99.2
1689,TUV,2020,PT_CHLD_LBR_THRSLD_HC,0
1690,TUV,2020,PT_F_18-29_SX-V_AGE-18,0
1691,TUV,2020,PT_F_20-24_MRD_U15,0
1692,TUV,2020,PT_CHLD_LBR_TIME_ECON,0.4
1693,TUV,2020,PT_CHLD_LBR_TIME_HC,0.8
1694,TUV,2020,PT_CHLD_LBR_THRSLD_ECON,1.7
1695,TUV,2020,PT_M_20-24_MRD_U18,1.7
1696,TUV,2020,PT_F_20-24_MRD_U18,1.8
1697,TUV,2020,PT_F_15-17_SX-V,11.2
1698,TUV,2020,PT_M_15-19_MRD,2.9
1699,TUV,2020,PT_CHLD_5-17_LBR_ECON,3.7
1700,TUV,2020,PT_CHLD_5-17_LBR_ECON-HC,4
1701,TUV,2020,PT_F_15-49_W-BTNG,43.1
1702,TUV,2020,PT_CHLD_1-14_PS-PSY-V_CGVR,79.7
1703,TUV,2020,PT_CHLD_Y0T4_REG,87.2
1704,TUV,2020,PT_F_15-19_MRD,9.3
1705,TUV,2020,PT_ADLT_PS_NEC,94.9
1706,UNICEF_ESA,2020,PT_CHLD_LBR_TIME_ECON,16
1707,UNICEF_ESA,2020,PT_CHLD_LBR_TIME_HC,16
1708,UNICEF_ESA,2020,PT_CHLD_LBR_THRSLD_ECON,21.2
1709,UNICEF_ESA,2020,PT_CHLD_LBR_THRSLD_HC,28.4
1710,UNICEF_ESA,2020,PT_F_18-29_SX-V_AGE-18,4.42
1711,UNICEF_ESA,2020,PT_F_15-49_FGM,43.88
1712,UNICEF_MENA,2020,PT_CHLD_LBR_TIME_ECON,14.9
1713,UNICEF_MENA,2020,PT_CHLD_LBR_THRSLD_HC,5.8
1714,UNICEF_MENA,2020,PT_CHLD_LBR_THRSLD_ECON,6.4
1715,UNICEF_MENA,2020,PT_CHLD_LBR_TIME_HC,7.1
1716,UNICEF_SA,2020,PT_F_18-29_SX-V_AGE-18,1.52
1717,UNICEF_SA,2020,PT_CHLD_LBR_THRSLD_HC,10.2
1718,UNICEF_SA,2020,PT_CHLD_LBR_TIME_HC,10.8
1719,UNICEF_SA,2020,PT_CHLD_LBR_THRSLD_ECON,11.6
1720,UNICEF_SA,2020,PT_CHLD_LBR_TIME_ECON,15.7
1721,UNICEF_SSA,2020,PT_CHLD_LBR_TIME_ECON,12.4
1722,UNICEF_SSA,2020,PT_CHLD_LBR_TIME_HC,12.6
1723,UNICEF_SSA,2020,PT_F_0-14_FGM,16.67
1724,UNICEF_SSA,2020,PT_CHLD_LBR_THRSLD_HC,19.4
1725,UNICEF_SSA,2020,PT_CHLD_LBR_THRSLD_ECON,24.4
1726,UNICEF_SSA,2020,PT_F_15-49_FGM,34.87
1727,UNICEF_SSA,2020,PT_F_18-29_SX-V_AGE-18,5.48
1728,UNICEF_WCA,2020,PT_CHLD_LBR_TIME_ECON,10.3
1729,UNICEF_WCA,2020,PT_CHLD_LBR_TIME_HC,10.6
1730,UNICEF_WCA,2020,PT_CHLD_LBR_THRSLD_HC,14.1
1731,UNICEF_WCA,2020,PT_F_0-14_FGM,19.49
1732,UNICEF_WCA,2020,PT_CHLD_LBR_THRSLD_ECON,26.3
1733,UNICEF_WCA,2020,PT_F_15-49_FGM,26.98
1734,UNICEF_WCA,2020,PT_F_18-29_SX-V_AGE-18,6.79
1735,UNSDG_LDC,2020,PT_CHLD_LBR_TIME_HC,12.8
1736,UNSDG_LDC,2020,PT_CHLD_LBR_TIME_ECON,13.5
1737,UNSDG_LDC,2020,PT_CHLD_LBR_THRSLD_ECON,18.9
1738,UNSDG_LDC,2020,PT_CHLD_LBR_THRSLD_HC,19.3
1739,UNSDG_LDC,2020,PT_F_18-29_SX-V_AGE-18,4.86
1740,WORLD,2020,PT_CHLD_LBR_TIME_HC,10.5
1741,WORLD,2020,PT_CHLD_LBR_THRSLD_HC,12.1
1742,WORLD,2020,PT_CHLD_LBR_TIME_ECON,13.5
1743,WORLD,2020,PT_CHLD_LBR_THRSLD_ECON,15.2
1744,WSM,2020,PT_F_20-24_MRD_U15,0.9
1745,WSM,2020,PT_CHLD_LBR_THRSLD_ECON,12.6
1746,WSM,2020,PT_CHLD_5-17_LBR_ECON,13
1747,WSM,2020,PT_CHLD_5-17_LBR_ECON-HC,13.9
1748,WSM,2020,PT_M_20-24_MRD_U18,2
1749,WSM,2020,PT_M_15-19_MRD,2.1
1750,WSM,2020,PT_CHLD_LBR_THRSLD_HC,2.8
1751,WSM,2020,PT_CHLD_LBR_TIME_ECON,3
1752,WSM,2020,PT_F_15-49_W-BTNG,35.1
1753,WSM,2020,PT_F_15-17_SX-V,4.4
1754,WSM,2020,PT_CHLD_LBR_TIME_HC,4.5
1755,WSM,2020,PT_F_18-29_SX-V_AGE-18,5
1756,WSM,2020,PT_CHLD_Y0T4_REG,66.9
1757,WSM,2020,PT_F_20-24_MRD_U18,7.4
1758,WSM,2020,PT_F_15-19_MRD,7.8
1759,WSM,2020,PT_ADLT_PS_NEC,79.2
1760,WSM,2020,PT_CHLD_1-14_PS-PSY-V_CGVR,90.8
1761,DNK,2021,PT_F_20-24_MRD_U18,0.7
1762,FJI,2021,PT_F_20-24_MRD_U15,0.2
1763,FJI,2021,PT_M_15-19_MRD,0.4
1764,FJI,2021,PT_M_20-24_MRD_U18,1.7
1765,FJI,2021,PT_CHLD_5-17_LBR_ECON-HC,16.7
1766,FJI,2021,PT_F_15-49_W-BTNG,24.2
1767,FJI,2021,PT_F_15-19_MRD,3.9
1768,FJI,2021,PT_F_20-24_MRD_U18,4
1769,FJI,2021,PT_CHLD_1-14_PS-PSY-V_CGVR,80.5
1770,FJI,2021,PT_CHLD_Y0T4_REG,86.6
1771,IDN,2021,PT_CHLD_Y0T4_REG,77
1772,MRT,2021,PT_M_15-49_FGM_ELIM,26.2
1773,MRT,2021,PT_F_15-49_FGM_ELIM,44.1
1774,SGP,2021,PT_F_20-24_MRD_U15,0
1775,SGP,2021,PT_F_20-24_MRD_U18,0.1
1776,UNICEF_EAP,2021,PT_M_20-24_MRD_U18,0.74
1777,UNICEF_EAP,2021,PT_F_20-24_MRD_U15,0.93
1778,UNICEF_EAP,2021,PT_F_20-24_MRD_U18,7.2
1779,UNICEF_ECA,2021,PT_M_20-24_MRD_U18,0.04
1780,UNICEF_ECA,2021,PT_CHLD_Y0T4_REG,99.62
1781,UNICEF_EECA,2021,PT_F_20-24_MRD_U15,0.95
1782,UNICEF_EECA,2021,PT_F_20-24_MRD_U18,9.89
1783,UNICEF_EECA,2021,PT_CHLD_Y0T4_REG,99.26
1784,UNICEF_ESA,2021,PT_CHLD_5-17_LBR_ECON-HC,26.27
1785,UNICEF_ESA,2021,PT_F_20-24_MRD_U18,32.35
1786,UNICEF_ESA,2021,PT_CHLD_Y0T4_REG,39.02
1787,UNICEF_ESA,2021,PT_M_20-24_MRD_U18,4.96
1788,UNICEF_ESA,2021,PT_F_20-24_MRD_U15,9.11
1789,UNICEF_LAC,2021,PT_F_20-24_MRD_U18,21.25
1790,UNICEF_LAC,2021,PT_F_20-24_MRD_U15,3.99
1791,UNICEF_LAC,2021,PT_CHLD_5-17_LBR_ECON-HC,7.01
1792,UNICEF_LAC,2021,PT_CHLD_Y0T4_REG,94.87
1793,UNICEF_MENA,2021,PT_CHLD_1-14_PS-PSY-V_CGVR,86.17
1794,UNICEF_MENA,2021,PT_CHLD_Y0T4_REG,91.73
1795,UNICEF_NA,2021,PT_M_20-24_MRD_U18,0
1796,UNICEF_NA,2021,PT_CHLD_Y0T4_REG,100
1797,UNICEF_SA,2021,PT_F_20-24_MRD_U18,28.37
1798,UNICEF_SA,2021,PT_M_20-24_MRD_U18,4.48
1799,UNICEF_SA,2021,PT_F_20-24_MRD_U15,7.12
1800,UNICEF_SA,2021,PT_CHLD_Y0T4_REG,70.11
1801,UNICEF_SSA,2021,PT_F_20-24_MRD_U15,10.81
1802,UNICEF_SSA,2021,PT_CHLD_5-17_LBR_ECON-HC,26.1
1803,UNICEF_SSA,2021,PT_F_20-24_MRD_U18,34.73
1804,UNICEF_SSA,2021,PT_M_20-24_MRD_U18,4.43
1805,UNICEF_SSA,2021,PT_CHLD_Y0T4_REG,46.18
1806,UNICEF_SSA,2021,PT_F_15-49_FGM_ELIM,71.63
1807,UNICEF_SSA,2021,PT_CHLD_1-14_PS-PSY-V_CGVR,83.77
1808,UNICEF_WCA,2021,PT_F_20-24_MRD_U15,12.49
1809,UNICEF_WCA,2021,PT_CHLD_5-17_LBR_ECON-HC,25.95
1810,UNICEF_WCA,2021,PT_M_20-24_MRD_U18,3.91
1811,UNICEF_WCA,2021,PT_F_20-24_MRD_U18,37.06
1812,UNICEF_WCA,2021,PT_CHLD_Y0T4_REG,53.14
1813,UNICEF_WCA,2021,PT_M_15-49_FGM_ELIM,57.82
1814,UNICEF_WCA,2021,PT_F_15-49_FGM_ELIM,66.53
1815,UNICEF_WCA,2021,PT_CHLD_1-14_PS-PSY-V_CGVR,86.09
1816,UNICEF_WE,2021,PT_M_20-24_MRD_U18,0
1817,UNICEF_WE,2021,PT_CHLD_Y0T4_REG,100
1818,UNSDG_LDC,2021,PT_F_20-24_MRD_U15,10.51
1819,UNSDG_LDC,2021,PT_CHLD_5-17_LBR_ECON-HC,21.6
1820,UNSDG_LDC,2021,PT_F_20-24_MRD_U18,36.77
1821,UNSDG_LDC,2021,PT_CHLD_Y0T4_REG,44.79
1822,UNSDG_LDC,2021,PT_M_20-24_MRD_U18,5.6
1823,UNSDG_LDC,2021,PT_CHLD_1-14_PS-PSY-V_CGVR,83.28
1824,VNM,2021,PT_M_15-19_MRD,1.4
1825,VNM,2021,PT_CHLD_5-17_LBR_ECON,5.4
1826,VNM,2021,PT_CHLD_5-17_LBR_ECON-HC,6.6
1827,VNM,2021,PT_F_15-19_MRD,7.4
1828,WORLD,2021,PT_F_20-24_MRD_U18,19.47
1829,WORLD,2021,PT_M_20-24_MRD_U18,2.96
1830,WORLD,2021,PT_F_20-24_MRD_U15,4.74
1831,WORLD,2021,PT_CHLD_Y0T4_REG,75.43
