,REF_AREA,TIME_PERIOD,INDICATOR,OBS_VALUE
513,ASM,2014,DM_NET_MG_RATE,-30.225
514,ATG,2014,DM_NET_MG_RATE,1.211
515,AUS,2014,DM_NET_MG_RATE,8.479
516,AUT,2014,DM_NET_MG_RATE,8.727
517,AZE,2014,DM_NET_MG_RATE,0.111
518,BDI,2014,DM_NET_MG_RATE,-0.653
519,BEL,2014,DM_NET_MG_RATE,5.122
520,BEN,2014,DM_NET_MG_RATE,0.345
521,BES,2014,DM_NET_MG_RATE,21.947
522,BFA,2014,DM_NET_MG_RATE,-0.991
523,BGD,2014,DM_NET_MG_RATE,-1.407
524,BGR,2014,DM_NET_MG_RATE,-2.104
525,BHR,2014,DM_NET_MG_RATE,28.089
526,BHS,2014,DM_NET_MG_RATE,2.574
527,BIH,2014,DM_NET_MG_RATE,-9.951
528,BLM,2014,DM_NET_MG_RATE,13.301
529,BLR,2014,DM_NET_MG_RATE,1.262
530,BLZ,2014,DM_NET_MG_RATE,4.129
531,BMU,2014,DM_NET_MG_RATE,-3.672
532,BOL,2014,DM_NET_MG_RATE,-1.005
533,BRA,2014,DM_NET_MG_RATE,0.123
534,BRB,2014,DM_NET_MG_RATE,-0.234
535,BRN,2014,DM_NET_MG_RATE,-1.065
536,BTN,2014,DM_NET_MG_RATE,-1.181
537,BWA,2014,DM_NET_MG_RATE,0.504
538,CAF,2014,DM_NET_MG_RATE,-35.722
539,CAN,2014,DM_NET_MG_RATE,5.542
540,CHE,2014,DM_NET_MG_RATE,9.556
541,CHL,2014,DM_NET_MG_RATE,2.985
542,CHN,2014,DM_NET_MG_RATE,-0.143
543,CIV,2014,DM_NET_MG_RATE,-1
544,CMR,2014,DM_NET_MG_RATE,4.341
545,COD,2014,DM_NET_MG_RATE,0.486
546,COG,2014,DM_NET_MG_RATE,-4.359
547,COK,2014,DM_NET_MG_RATE,-16.7
548,COL,2014,DM_NET_MG_RATE,-1.445
549,COM,2014,DM_NET_MG_RATE,-2.193
550,CPV,2014,DM_NET_MG_RATE,-2.805
551,CRI,2014,DM_NET_MG_RATE,0.825
552,CUB,2014,DM_NET_MG_RATE,-1.283
553,CUW,2014,DM_NET_MG_RATE,6.36
554,CYM,2014,DM_NET_MG_RATE,16.603
555,CYP,2014,DM_NET_MG_RATE,3.802
556,CZE,2014,DM_NET_MG_RATE,0.476
557,DEU,2014,DM_NET_MG_RATE,4.518
558,DJI,2014,DM_NET_MG_RATE,1.923
559,DMA,2014,DM_NET_MG_RATE,21.052
560,DNK,2014,DM_NET_MG_RATE,3.842
561,DOM,2014,DM_NET_MG_RATE,-2.957
562,DZA,2014,DM_NET_MG_RATE,-0.93
563,ECU,2014,DM_NET_MG_RATE,0.143
564,EGY,2014,DM_NET_MG_RATE,0.062
565,ERI,2014,DM_NET_MG_RATE,-22.558
566,ESP,2014,DM_NET_MG_RATE,-2.04
567,EST,2014,DM_NET_MG_RATE,-0.427
568,ETH,2014,DM_NET_MG_RATE,1.034
569,FIN,2014,DM_NET_MG_RATE,2.925
570,FJI,2014,DM_NET_MG_RATE,-11.968
571,FLK,2014,DM_NET_MG_RATE,19.081
572,FRA,2014,DM_NET_MG_RATE,0.418
573,FRO,2014,DM_NET_MG_RATE,-2.288
574,FSM,2014,DM_NET_MG_RATE,-13.502
575,GAB,2014,DM_NET_MG_RATE,8.457
576,GBR,2014,DM_NET_MG_RATE,4.044
577,GEO,2014,DM_NET_MG_RATE,-4.241
578,GHA,2014,DM_NET_MG_RATE,-0.224
579,GIB,2014,DM_NET_MG_RATE,-3.106
580,GIN,2014,DM_NET_MG_RATE,-2.005
581,GLP,2014,DM_NET_MG_RATE,-10.555
582,GMB,2014,DM_NET_MG_RATE,-1.277
583,GNB,2014,DM_NET_MG_RATE,-0.799
584,GNQ,2014,DM_NET_MG_RATE,14.033
585,GRC,2014,DM_NET_MG_RATE,-2.779
586,GRD,2014,DM_NET_MG_RATE,-1.609
587,GRL,2014,DM_NET_MG_RATE,-9.409
588,GTM,2014,DM_NET_MG_RATE,-2.568
589,GUF,2014,DM_NET_MG_RATE,0
590,GUM,2014,DM_NET_MG_RATE,-10.991
591,GUY,2014,DM_NET_MG_RATE,-8.9
592,HKG,2014,DM_NET_MG_RATE,3.046
593,HND,2014,DM_NET_MG_RATE,-0.69
594,HRV,2014,DM_NET_MG_RATE,-2.995
595,HTI,2014,DM_NET_MG_RATE,-3.012
596,HUN,2014,DM_NET_MG_RATE,1.173
597,IDN,2014,DM_NET_MG_RATE,-0.146
598,IMN,2014,DM_NET_MG_RATE,-3.285
599,IND,2014,DM_NET_MG_RATE,-0.238
600,IRL,2014,DM_NET_MG_RATE,0.154
601,IRN,2014,DM_NET_MG_RATE,8.201
602,IRQ,2014,DM_NET_MG_RATE,0.286
603,ISL,2014,DM_NET_MG_RATE,3.412
604,ISR,2014,DM_NET_MG_RATE,1.379
605,ITA,2014,DM_NET_MG_RATE,0.831
606,JAM,2014,DM_NET_MG_RATE,-4.061
607,JOR,2014,DM_NET_MG_RATE,97.262
608,JPN,2014,DM_NET_MG_RATE,1.094
609,KAZ,2014,DM_NET_MG_RATE,-0.358
610,KEN,2014,DM_NET_MG_RATE,-1.579
611,KGZ,2014,DM_NET_MG_RATE,-5.647
612,KHM,2014,DM_NET_MG_RATE,-3.212
613,KIR,2014,DM_NET_MG_RATE,-8.461
614,KNA,2014,DM_NET_MG_RATE,-3.989
615,KOR,2014,DM_NET_MG_RATE,5.878
616,KWT,2014,DM_NET_MG_RATE,-22.316
617,LAO,2014,DM_NET_MG_RATE,-3.828
618,LBN,2014,DM_NET_MG_RATE,49.165
619,LBR,2014,DM_NET_MG_RATE,-5.889
620,LBY,2014,DM_NET_MG_RATE,-0.281
621,LCA,2014,DM_NET_MG_RATE,0
622,LIE,2014,DM_NET_MG_RATE,4.675
623,LKA,2014,DM_NET_MG_RATE,-4.595
624,LSO,2014,DM_NET_MG_RATE,-2.605
625,LTU,2014,DM_NET_MG_RATE,-6.948
626,LUX,2014,DM_NET_MG_RATE,20.313
627,LVA,2014,DM_NET_MG_RATE,-5.863
628,MAC,2014,DM_NET_MG_RATE,10.033
629,MAF,2014,DM_NET_MG_RATE,-24.203
630,MAR,2014,DM_NET_MG_RATE,-2.102
631,MCO,2014,DM_NET_MG_RATE,27.734
632,MDA,2014,DM_NET_MG_RATE,-19.916
633,MDG,2014,DM_NET_MG_RATE,0.02
634,MDV,2014,DM_NET_MG_RATE,30.538
635,MEX,2014,DM_NET_MG_RATE,-0.845
636,MHL,2014,DM_NET_MG_RATE,-37.024
637,MKD,2014,DM_NET_MG_RATE,-0.758
638,MLI,2014,DM_NET_MG_RATE,-2.852
639,MLT,2014,DM_NET_MG_RATE,19.163
640,MMR,2014,DM_NET_MG_RATE,-1.466
641,MNE,2014,DM_NET_MG_RATE,-2.742
642,MNG,2014,DM_NET_MG_RATE,0.28
643,MNP,2014,DM_NET_MG_RATE,-16.911
644,MOZ,2014,DM_NET_MG_RATE,1.215
645,MRT,2014,DM_NET_MG_RATE,-0.776
646,MSR,2014,DM_NET_MG_RATE,14.349
647,MTQ,2014,DM_NET_MG_RATE,0
648,MUS,2014,DM_NET_MG_RATE,-2.267
649,MWI,2014,DM_NET_MG_RATE,-0.625
650,MYS,2014,DM_NET_MG_RATE,3.101
651,MYT,2014,DM_NET_MG_RATE,6.02
652,NAM,2014,DM_NET_MG_RATE,-3.829
653,NCL,2014,DM_NET_MG_RATE,1.818
654,NER,2014,DM_NET_MG_RATE,0.2
655,NGA,2014,DM_NET_MG_RATE,-0.275
656,NIC,2014,DM_NET_MG_RATE,-4.11
657,NIU,2014,DM_NET_MG_RATE,3.273
658,NLD,2014,DM_NET_MG_RATE,3.242
659,NOR,2014,DM_NET_MG_RATE,7.535
660,NPL,2014,DM_NET_MG_RATE,-11.23
661,NRU,2014,DM_NET_MG_RATE,-2.829
662,NZL,2014,DM_NET_MG_RATE,10.812
663,OMN,2014,DM_NET_MG_RATE,19.111
664,PAK,2014,DM_NET_MG_RATE,-9.738
665,PAN,2014,DM_NET_MG_RATE,1.829
666,PER,2014,DM_NET_MG_RATE,-1.659
667,PHL,2014,DM_NET_MG_RATE,-2.345
668,PLW,2014,DM_NET_MG_RATE,-2.862
669,PNG,2014,DM_NET_MG_RATE,3.887
670,POL,2014,DM_NET_MG_RATE,-0.628
671,PRI,2014,DM_NET_MG_RATE,-18.084
672,PRK,2014,DM_NET_MG_RATE,-0.121
673,PRT,2014,DM_NET_MG_RATE,-2.881
674,PRY,2014,DM_NET_MG_RATE,-2.785
675,PSE,2014,DM_NET_MG_RATE,-6.16
676,PYF,2014,DM_NET_MG_RATE,-5.737
677,QAT,2014,DM_NET_MG_RATE,84.624
678,REU,2014,DM_NET_MG_RATE,0
679,ROU,2014,DM_NET_MG_RATE,-1.022
680,RUS,2014,DM_NET_MG_RATE,1.809
681,RWA,2014,DM_NET_MG_RATE,-1.321
682,SAU,2014,DM_NET_MG_RATE,2.042
683,SDN,2014,DM_NET_MG_RATE,2.3
684,SEN,2014,DM_NET_MG_RATE,-2.673
685,SGP,2014,DM_NET_MG_RATE,10.881
686,SHN,2014,DM_NET_MG_RATE,12.442
687,SLB,2014,DM_NET_MG_RATE,-2.679
688,SLE,2014,DM_NET_MG_RATE,0.068
689,SLV,2014,DM_NET_MG_RATE,-7.881
690,SMR,2014,DM_NET_MG_RATE,3.572
691,SOM,2014,DM_NET_MG_RATE,0.456
692,SPM,2014,DM_NET_MG_RATE,1.003
693,SRB,2014,DM_NET_MG_RATE,1.071
694,SSD,2014,DM_NET_MG_RATE,-41.188
695,STP,2014,DM_NET_MG_RATE,-9.043
696,SUR,2014,DM_NET_MG_RATE,-1.696
697,SVK,2014,DM_NET_MG_RATE,0.195
698,SVN,2014,DM_NET_MG_RATE,-0.108
699,SWE,2014,DM_NET_MG_RATE,7.793
700,SWZ,2014,DM_NET_MG_RATE,-9.359
701,SXM,2014,DM_NET_MG_RATE,23.352
702,SYC,2014,DM_NET_MG_RATE,2.687
703,SYR,2014,DM_NET_MG_RATE,-70.161
704,TCA,2014,DM_NET_MG_RATE,29.141
705,TCD,2014,DM_NET_MG_RATE,1.522
706,TGO,2014,DM_NET_MG_RATE,-0.272
707,THA,2014,DM_NET_MG_RATE,0.792
708,TJK,2014,DM_NET_MG_RATE,-2.63
709,TKL,2014,DM_NET_MG_RATE,-33.601
710,TKM,2014,DM_NET_MG_RATE,-1.695
711,TLS,2014,DM_NET_MG_RATE,-1.337
712,TON,2014,DM_NET_MG_RATE,-23.393
713,TTO,2014,DM_NET_MG_RATE,-0.551
714,TUN,2014,DM_NET_MG_RATE,-2.324
715,TUR,2014,DM_NET_MG_RATE,9.041
716,TUV,2014,DM_NET_MG_RATE,-13.849
717,TWN,2014,DM_NET_MG_RATE,1.406
718,TZA,2014,DM_NET_MG_RATE,-0.415
719,UGA,2014,DM_NET_MG_RATE,-2.536
720,UKR,2014,DM_NET_MG_RATE,-1.454
721,UNICEF_EAP,2014,DM_NET_MG_RATE,0.119
722,UNICEF_EAPRO,2014,DM_NET_MG_RATE,-0.231
723,UNICEF_ECARO,2014,DM_NET_MG_RATE,0.951
724,UNICEF_EECA,2014,DM_NET_MG_RATE,1.49
725,UNICEF_ESA,2014,DM_NET_MG_RATE,-0.458
726,UNICEF_ESARO,2014,DM_NET_MG_RATE,-0.676
727,UNICEF_LAC,2014,DM_NET_MG_RATE,-0.705
728,UNICEF_LACRO,2014,DM_NET_MG_RATE,-0.706
729,UNICEF_MENA,2014,DM_NET_MG_RATE,0.91
730,UNICEF_MENARO,2014,DM_NET_MG_RATE,1.016
731,UNICEF_NA,2014,DM_NET_MG_RATE,4.055
732,UNICEF_ROSA,2014,DM_NET_MG_RATE,-1.543
733,UNICEF_SA,2014,DM_NET_MG_RATE,-1.543
734,UNICEF_WCA,2014,DM_NET_MG_RATE,-0.517
735,UNICEF_WCARO,2014,DM_NET_MG_RATE,-0.517
736,UNICEF_WE,2014,DM_NET_MG_RATE,1.954
737,UNSDG_LDC,2014,DM_NET_MG_RATE,-1.221
738,URY,2014,DM_NET_MG_RATE,-1.448
739,USA,2014,DM_NET_MG_RATE,3.892
740,UZB,2014,DM_NET_MG_RATE,-0.669
741,VAT,2014,DM_NET_MG_RATE,0
742,VCT,2014,DM_NET_MG_RATE,-12.041
743,VEN,2014,DM_NET_MG_RATE,-2.066
744,VGB,2014,DM_NET_MG_RATE,9.009
745,VIR,2014,DM_NET_MG_RATE,-7.21
746,VNM,2014,DM_NET_MG_RATE,-0.053
747,VUT,2014,DM_NET_MG_RATE,-2.903
748,WLF,2014,DM_NET_MG_RATE,-17.25
749,WORLD,2014,DM_NET_MG_RATE,0
750,WSM,2014,DM_NET_MG_RATE,-15.545
751,XKX,2014,DM_NET_MG_RATE,-31.38
752,YEM,2014,DM_NET_MG_RATE,-1.082
753,ZAF,2014,DM_NET_MG_RATE,5.329
754,ZMB,2014,DM_NET_MG_RATE,1.054
755,ZWE,2014,DM_NET_MG_RATE,-4.315
756,ABW,2015,DM_NET_MG_RATE,1.698
757,ABW,2015,MG_INTNL_MG_CNTRY_DEST,3
758,AFG,2015,DM_NET_MG_RATE,-8.31
759,AFG,2015,MG_INTNL_MG_CNTRY_DEST,139
760,AGO,2015,MG_INTNL_MG_CNTRY_DEST,123
761,AGO,2015,DM_NET_MG_RATE,2.64
762,AIA,2015,MG_INTNL_MG_CNTRY_DEST,1
763,AIA,2015,DM_NET_MG_RATE,18.97
764,ALB,2015,DM_NET_MG_RATE,-4.238
765,ALB,2015,MG_INTNL_MG_CNTRY_DEST,26
766,AND,2015,DM_NET_MG_RATE,-3.227
767,AND,2015,MG_INTNL_MG_CNTRY_DEST,3
768,ARE,2015,DM_NET_MG_RATE,-1.586
769,ARE,2015,MG_INTNL_MG_CNTRY_DEST,1047
770,ARG,2015,DM_NET_MG_RATE,0.128
771,ARG,2015,MG_INTNL_MG_CNTRY_DEST,265
772,ARM,2015,DM_NET_MG_RATE,-9.438
773,ARM,2015,MG_INTNL_MG_CNTRY_DEST,13
774,ASM,2015,DM_NET_MG_RATE,-31.227
775,ASM,2015,MG_INTNL_MG_CNTRY_DEST,3
776,ATG,2015,DM_NET_MG_RATE,0.667
777,ATG,2015,MG_INTNL_MG_CNTRY_DEST,3
778,AUS,2015,MG_INTNL_MG_CNTRY_DEST,541
779,AUS,2015,DM_NET_MG_RATE,8.833
780,AUT,2015,MG_INTNL_MG_CNTRY_DEST,110
781,AUT,2015,DM_NET_MG_RATE,13.409
782,AZE,2015,DM_NET_MG_RATE,0.11
783,AZE,2015,MG_INTNL_MG_CNTRY_DEST,31
784,BDI,2015,DM_NET_MG_RATE,-21.799
785,BDI,2015,MG_INTNL_MG_CNTRY_DEST,82
786,BEL,2015,MG_INTNL_MG_CNTRY_DEST,176
787,BEL,2015,DM_NET_MG_RATE,5.081
788,BEN,2015,DM_NET_MG_RATE,0.308
789,BEN,2015,MG_INTNL_MG_CNTRY_DEST,110
790,BES,2015,DM_NET_MG_RATE,21.647
791,BES,2015,MG_INTNL_MG_CNTRY_DEST,<1
792,BFA,2015,DM_NET_MG_RATE,-1.055
793,BFA,2015,MG_INTNL_MG_CNTRY_DEST,165
794,BGD,2015,DM_NET_MG_RATE,-1.814
795,BGD,2015,MG_INTNL_MG_CNTRY_DEST,263
796,BGR,2015,DM_NET_MG_RATE,-2.099
797,BGR,2015,MG_INTNL_MG_CNTRY_DEST,36
798,BHR,2015,DM_NET_MG_RATE,21.708
799,BHR,2015,MG_INTNL_MG_CNTRY_DEST,57
800,BHS,2015,DM_NET_MG_RATE,2.553
801,BHS,2015,MG_INTNL_MG_CNTRY_DEST,8
802,BIH,2015,DM_NET_MG_RATE,-9.595
803,BIH,2015,MG_INTNL_MG_CNTRY_DEST,7
804,BLM,2015,DM_NET_MG_RATE,17.797
805,BLR,2015,DM_NET_MG_RATE,1.411
806,BLR,2015,MG_INTNL_MG_CNTRY_DEST,40
807,BLZ,2015,DM_NET_MG_RATE,3.795
808,BLZ,2015,MG_INTNL_MG_CNTRY_DEST,5
809,BMU,2015,DM_NET_MG_RATE,-4.976
810,BMU,2015,MG_INTNL_MG_CNTRY_DEST,2
811,BOL,2015,DM_NET_MG_RATE,-0.949
812,BOL,2015,MG_INTNL_MG_CNTRY_DEST,56
813,BRA,2015,DM_NET_MG_RATE,0.023
814,BRA,2015,MG_INTNL_MG_CNTRY_DEST,95
815,BRB,2015,DM_NET_MG_RATE,-0.234
816,BRB,2015,MG_INTNL_MG_CNTRY_DEST,5
817,BRN,2015,DM_NET_MG_RATE,-1.15
818,BRN,2015,MG_INTNL_MG_CNTRY_DEST,6
819,BTN,2015,DM_NET_MG_RATE,-1.574
820,BTN,2015,MG_INTNL_MG_CNTRY_DEST,4
821,BWA,2015,DM_NET_MG_RATE,0.931
822,BWA,2015,MG_INTNL_MG_CNTRY_DEST,15
823,CAF,2015,DM_NET_MG_RATE,-13.032
824,CAF,2015,MG_INTNL_MG_CNTRY_DEST,22
825,CAN,2015,MG_INTNL_MG_CNTRY_DEST,498
826,CAN,2015,DM_NET_MG_RATE,6.535
827,CHE,2015,MG_INTNL_MG_CNTRY_DEST,157
828,CHE,2015,DM_NET_MG_RATE,8.669
829,CHI,2015,MG_INTNL_MG_CNTRY_DEST,6
830,CHL,2015,DM_NET_MG_RATE,3.123
831,CHL,2015,MG_INTNL_MG_CNTRY_DEST,83
832,CHN,2015,DM_NET_MG_RATE,-0.112
833,CHN,2015,MG_INTNL_MG_CNTRY_DEST,215
834,CIV,2015,DM_NET_MG_RATE,-0.911
835,CIV,2015,MG_INTNL_MG_CNTRY_DEST,296
836,CMR,2015,DM_NET_MG_RATE,1.827
837,CMR,2015,MG_INTNL_MG_CNTRY_DEST,194
838,COD,2015,DM_NET_MG_RATE,0.608
839,COD,2015,MG_INTNL_MG_CNTRY_DEST,222
840,COG,2015,DM_NET_MG_RATE,-3.591
841,COG,2015,MG_INTNL_MG_CNTRY_DEST,114
842,COK,2015,DM_NET_MG_RATE,-17.031
843,COK,2015,MG_INTNL_MG_CNTRY_DEST,1
844,COL,2015,DM_NET_MG_RATE,-0.871
845,COL,2015,MG_INTNL_MG_CNTRY_DEST,58
846,COM,2015,DM_NET_MG_RATE,-1.846
847,COM,2015,MG_INTNL_MG_CNTRY_DEST,2
848,CPV,2015,DM_NET_MG_RATE,-2.666
849,CPV,2015,MG_INTNL_MG_CNTRY_DEST,1
850,CRI,2015,DM_NET_MG_RATE,0.831
851,CRI,2015,MG_INTNL_MG_CNTRY_DEST,40
852,CUB,2015,DM_NET_MG_RATE,-1.267
853,CUB,2015,MG_INTNL_MG_CNTRY_DEST,<1
854,CUW,2015,DM_NET_MG_RATE,4.991
855,CUW,2015,MG_INTNL_MG_CNTRY_DEST,5
856,CYM,2015,DM_NET_MG_RATE,17.897
857,CYM,2015,MG_INTNL_MG_CNTRY_DEST,3
858,CYP,2015,MG_INTNL_MG_CNTRY_DEST,18
859,CYP,2015,DM_NET_MG_RATE,3.928
860,CZE,2015,DM_NET_MG_RATE,0.503
861,CZE,2015,MG_INTNL_MG_CNTRY_DEST,22
862,DEU,2015,DM_NET_MG_RATE,4.86
863,DEU,2015,MG_INTNL_MG_CNTRY_DEST,539
864,DJI,2015,DM_NET_MG_RATE,1.714
865,DJI,2015,MG_INTNL_MG_CNTRY_DEST,28
866,DMA,2015,DM_NET_MG_RATE,-5.597
867,DMA,2015,MG_INTNL_MG_CNTRY_DEST,2
868,DNK,2015,DM_NET_MG_RATE,3.947
869,DNK,2015,MG_INTNL_MG_CNTRY_DEST,56
870,DOM,2015,DM_NET_MG_RATE,-2.909
871,DOM,2015,MG_INTNL_MG_CNTRY_DEST,83
872,DZA,2015,DM_NET_MG_RATE,-0.919
873,DZA,2015,MG_INTNL_MG_CNTRY_DEST,40
874,ECU,2015,DM_NET_MG_RATE,0.911
875,ECU,2015,MG_INTNL_MG_CNTRY_DEST,143
876,EGY,2015,DM_NET_MG_RATE,-0.81
877,EGY,2015,MG_INTNL_MG_CNTRY_DEST,46
878,ERI,2015,DM_NET_MG_RATE,-15.76
879,ERI,2015,MG_INTNL_MG_CNTRY_DEST,4
880,ESP,2015,DM_NET_MG_RATE,-0.019
881,ESP,2015,MG_INTNL_MG_CNTRY_DEST,518
882,EST,2015,MG_INTNL_MG_CNTRY_DEST,3
883,EST,2015,DM_NET_MG_RATE,3.282
884,ETH,2015,DM_NET_MG_RATE,0.613
885,ETH,2015,MG_INTNL_MG_CNTRY_DEST,514
886,FIN,2015,DM_NET_MG_RATE,2.272
887,FIN,2015,MG_INTNL_MG_CNTRY_DEST,38
888,FJI,2015,DM_NET_MG_RATE,-11.973
889,FJI,2015,MG_INTNL_MG_CNTRY_DEST,3
890,FLK,2015,DM_NET_MG_RATE,19.533
891,FLK,2015,MG_INTNL_MG_CNTRY_DEST,<1
892,FRA,2015,DM_NET_MG_RATE,0.295
893,FRA,2015,MG_INTNL_MG_CNTRY_DEST,595
894,FRO,2015,DM_NET_MG_RATE,11.169
895,FRO,2015,MG_INTNL_MG_CNTRY_DEST,2
896,FSM,2015,DM_NET_MG_RATE,-12.844
897,FSM,2015,MG_INTNL_MG_CNTRY_DEST,<1
898,GAB,2015,MG_INTNL_MG_CNTRY_DEST,103
899,GAB,2015,DM_NET_MG_RATE,5.953
900,GBR,2015,DM_NET_MG_RATE,3.905
901,GBR,2015,MG_INTNL_MG_CNTRY_DEST,837
902,GEO,2015,DM_NET_MG_RATE,-3.525
903,GEO,2015,MG_INTNL_MG_CNTRY_DEST,17
904,GHA,2015,DM_NET_MG_RATE,-0.461
905,GHA,2015,MG_INTNL_MG_CNTRY_DEST,93
906,GIB,2015,DM_NET_MG_RATE,-3.099
907,GIB,2015,MG_INTNL_MG_CNTRY_DEST,3
908,GIN,2015,DM_NET_MG_RATE,-1.3
909,GIN,2015,MG_INTNL_MG_CNTRY_DEST,46
910,GLP,2015,DM_NET_MG_RATE,-8.8
911,GLP,2015,MG_INTNL_MG_CNTRY_DEST,17
912,GMB,2015,DM_NET_MG_RATE,-1.43
913,GMB,2015,MG_INTNL_MG_CNTRY_DEST,53
914,GNB,2015,DM_NET_MG_RATE,-0.778
915,GNB,2015,MG_INTNL_MG_CNTRY_DEST,9
916,GNQ,2015,DM_NET_MG_RATE,13.222
917,GNQ,2015,MG_INTNL_MG_CNTRY_DEST,4
918,GRC,2015,DM_NET_MG_RATE,-2.709
919,GRC,2015,MG_INTNL_MG_CNTRY_DEST,71
920,GRD,2015,DM_NET_MG_RATE,-1.596
921,GRD,2015,MG_INTNL_MG_CNTRY_DEST,<1
922,GRL,2015,DM_NET_MG_RATE,-6.204
923,GRL,2015,MG_INTNL_MG_CNTRY_DEST,<1
924,GTM,2015,DM_NET_MG_RATE,-3.005
925,GTM,2015,MG_INTNL_MG_CNTRY_DEST,12
926,GUF,2015,DM_NET_MG_RATE,0
927,GUF,2015,MG_INTNL_MG_CNTRY_DEST,12
928,GUM,2015,DM_NET_MG_RATE,-10.966
929,GUM,2015,MG_INTNL_MG_CNTRY_DEST,11
930,GUY,2015,DM_NET_MG_RATE,-8.603
931,GUY,2015,MG_INTNL_MG_CNTRY_DEST,<1
932,HKG,2015,DM_NET_MG_RATE,1.765
933,HKG,2015,MG_INTNL_MG_CNTRY_DEST,117
934,HND,2015,DM_NET_MG_RATE,-0.7
935,HND,2015,MG_INTNL_MG_CNTRY_DEST,12
936,HRV,2015,DM_NET_MG_RATE,-3.147
937,HRV,2015,MG_INTNL_MG_CNTRY_DEST,16
938,HTI,2015,DM_NET_MG_RATE,-3.09
939,HTI,2015,MG_INTNL_MG_CNTRY_DEST,6
940,HUN,2015,DM_NET_MG_RATE,1.44
941,HUN,2015,MG_INTNL_MG_CNTRY_DEST,49
942,IDN,2015,DM_NET_MG_RATE,-0.147
943,IDN,2015,MG_INTNL_MG_CNTRY_DEST,72
944,IMN,2015,DM_NET_MG_RATE,-2.76
945,IMN,2015,MG_INTNL_MG_CNTRY_DEST,3
946,IND,2015,DM_NET_MG_RATE,-0.359
947,IND,2015,MG_INTNL_MG_CNTRY_DEST,361
948,IRL,2015,MG_INTNL_MG_CNTRY_DEST,144
949,IRL,2015,DM_NET_MG_RATE,2.818
950,IRN,2015,MG_INTNL_MG_CNTRY_DEST,1144
951,IRN,2015,DM_NET_MG_RATE,7.712
952,IRQ,2015,DM_NET_MG_RATE,-0.516
953,IRQ,2015,MG_INTNL_MG_CNTRY_DEST,136
954,ISL,2015,DM_NET_MG_RATE,4.473
955,ISL,2015,MG_INTNL_MG_CNTRY_DEST,6
956,ISR,2015,DM_NET_MG_RATE,1.505
957,ISR,2015,MG_INTNL_MG_CNTRY_DEST,88
958,ITA,2015,DM_NET_MG_RATE,0.565
959,ITA,2015,MG_INTNL_MG_CNTRY_DEST,456
960,JAM,2015,DM_NET_MG_RATE,-4.045
961,JAM,2015,MG_INTNL_MG_CNTRY_DEST,8
962,JOR,2015,MG_INTNL_MG_CNTRY_DEST,1415
963,JOR,2015,DM_NET_MG_RATE,53.096
964,JPN,2015,DM_NET_MG_RATE,1.181
965,JPN,2015,MG_INTNL_MG_CNTRY_DEST,258
966,KAZ,2015,DM_NET_MG_RATE,-0.687
967,KAZ,2015,MG_INTNL_MG_CNTRY_DEST,363
968,KEN,2015,DM_NET_MG_RATE,-2.046
969,KEN,2015,MG_INTNL_MG_CNTRY_DEST,353
970,KGZ,2015,DM_NET_MG_RATE,-4.969
971,KGZ,2015,MG_INTNL_MG_CNTRY_DEST,14
972,KHM,2015,DM_NET_MG_RATE,-3.385
973,KHM,2015,MG_INTNL_MG_CNTRY_DEST,6
974,KIR,2015,DM_NET_MG_RATE,-7.282
975,KIR,2015,MG_INTNL_MG_CNTRY_DEST,<1
976,KNA,2015,DM_NET_MG_RATE,-3.989
977,KNA,2015,MG_INTNL_MG_CNTRY_DEST,2
978,KOR,2015,MG_INTNL_MG_CNTRY_DEST,171
979,KOR,2015,DM_NET_MG_RATE,5.237
980,KWT,2015,MG_INTNL_MG_CNTRY_DEST,444
981,KWT,2015,DM_NET_MG_RATE,68.558
982,LAO,2015,DM_NET_MG_RATE,-1.912
983,LAO,2015,MG_INTNL_MG_CNTRY_DEST,6
984,LBN,2015,DM_NET_MG_RATE,-34.36
985,LBN,2015,MG_INTNL_MG_CNTRY_DEST,689
986,LBR,2015,DM_NET_MG_RATE,-3.289
987,LBR,2015,MG_INTNL_MG_CNTRY_DEST,31
988,LBY,2015,DM_NET_MG_RATE,-1.236
989,LBY,2015,MG_INTNL_MG_CNTRY_DEST,175
990,LCA,2015,DM_NET_MG_RATE,0
991,LCA,2015,MG_INTNL_MG_CNTRY_DEST,2
992,LIE,2015,MG_INTNL_MG_CNTRY_DEST,3
993,LIE,2015,DM_NET_MG_RATE,3.784
994,LKA,2015,DM_NET_MG_RATE,-4.611
995,LKA,2015,MG_INTNL_MG_CNTRY_DEST,16
996,LSO,2015,DM_NET_MG_RATE,-1.947
997,LSO,2015,MG_INTNL_MG_CNTRY_DEST,2
998,LTU,2015,DM_NET_MG_RATE,-6.36
999,LTU,2015,MG_INTNL_MG_CNTRY_DEST,12
1000,LUX,2015,DM_NET_MG_RATE,20.176
1001,LUX,2015,MG_INTNL_MG_CNTRY_DEST,23
1002,LVA,2015,DM_NET_MG_RATE,-5.587
1003,LVA,2015,MG_INTNL_MG_CNTRY_DEST,7
1004,MAC,2015,DM_NET_MG_RATE,10.56
1005,MAC,2015,MG_INTNL_MG_CNTRY_DEST,16
1006,MAF,2015,DM_NET_MG_RATE,-18.709
1007,MAR,2015,DM_NET_MG_RATE,-2.339
1008,MAR,2015,MG_INTNL_MG_CNTRY_DEST,19
