,REF_AREA,TIME_PERIOD,INDICATOR,OBS_VALUE
255,BFA,2012,DM_POP_URBN,25.767
256,BFA,2012,DM_POP_U5,3130.2205
257,BFA,2012,DM_POP_15TO24,3360.986
258,BFA,2012,DM_POP_ADLCNT,3941.2715
259,BFA,2012,DM_DPR_OLD,5.237
260,BFA,2012,DM_FRATE_TOT,5.7929
261,BFA,2012,DM_LIFE_EXP,57.6187
262,BFA,2012,DM_BRTS,725.124
263,BFA,2012,DM_DPR_CHD,88.496
264,BFA,2012,DM_POP_U18,8940.4345
265,BFA,2012,DM_DPR_TOT,93.733
266,BGD,2012,DM_NET_MG_RATE,-1.59
267,BGD,2012,DM_POP_TOT,152090.6495
268,BGD,2012,DM_POP_U5,15405.788
269,BGD,2012,DM_FRATE_TOT,2.2095
270,BGD,2012,DM_POP_ADLCNT_PROP,21.263349592047
271,BGD,2012,DM_POP_15TO24,30132.778
272,BGD,2012,DM_BRTS,3061.928
273,BGD,2012,DM_POP_URBN,31.993
274,BGD,2012,DM_POP_ADLCNT,32339.5665
275,BGD,2012,DM_DPR_CHD,50.938
276,BGD,2012,DM_DPR_TOT,58.214
277,BGD,2012,DM_POP_U18,58440.6655
278,BGD,2012,DM_LIFE_EXP,69.554
279,BGD,2012,DM_DPR_OLD,7.277
280,BGR,2012,DM_NET_MG_RATE,-1.837
281,BGR,2012,DM_FRATE_TOT,1.4994
282,BGR,2012,DM_POP_U18,1243.822
283,BGR,2012,DM_DPR_CHD,20.944
284,BGR,2012,DM_DPR_OLD,28.724
285,BGR,2012,DM_POP_U5,386.762
286,BGR,2012,DM_DPR_TOT,49.667
287,BGR,2012,DM_POP_ADLCNT,669.0235
288,BGR,2012,DM_BRTS,71.197
289,BGR,2012,DM_POP_URBN,72.975
290,BGR,2012,DM_LIFE_EXP,74.3572
291,BGR,2012,DM_POP_TOT,7488.344
292,BGR,2012,DM_POP_ADLCNT_PROP,8.93419826866928
293,BGR,2012,DM_POP_15TO24,824.8005
294,BHR,2012,DM_POP_ADLCNT_PROP,11.9049961242984
295,BHR,2012,DM_POP_TOT,1224.9395
296,BHR,2012,DM_POP_ADLCNT,145.829
297,BHR,2012,DM_POP_15TO24,178.4725
298,BHR,2012,DM_BRTS,19.459
299,BHR,2012,DM_FRATE_TOT,2.1608
300,BHR,2012,DM_DPR_OLD,2.879
301,BHR,2012,DM_DPR_CHD,25.956
302,BHR,2012,DM_DPR_TOT,28.835
303,BHR,2012,DM_POP_U18,289.1755
304,BHR,2012,DM_LIFE_EXP,79.0813
305,BHR,2012,DM_POP_URBN,88.762
306,BHR,2012,DM_NET_MG_RATE,9.638
307,BHR,2012,DM_POP_U5,91.209
308,BHS,2012,DM_FRATE_TOT,1.7441
309,BHS,2012,DM_POP_U18,116.332
310,BHS,2012,DM_POP_ADLCNT_PROP,17.6049112576263
311,BHS,2012,DM_NET_MG_RATE,2.747
312,BHS,2012,DM_POP_U5,29.9225
313,BHS,2012,DM_DPR_CHD,36.794
314,BHS,2012,DM_POP_TOT,382.061
315,BHS,2012,DM_DPR_TOT,46.255
316,BHS,2012,DM_BRTS,5.385
317,BHS,2012,DM_POP_15TO24,64.922
318,BHS,2012,DM_POP_ADLCNT,67.2615
319,BHS,2012,DM_LIFE_EXP,72.7528
320,BHS,2012,DM_POP_URBN,82.532
321,BHS,2012,DM_DPR_OLD,9.461
322,BIH,2012,DM_NET_MG_RATE,-17.921
323,BIH,2012,DM_FRATE_TOT,1.2903
